koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_time0bk,koi_impact,koi_duration,koi_depth,koi_srho,koi_prad,koi_incl,koi_teq,koi_insol,koi_dor,koi_ldm_coeff2,koi_max_sngle_ev,koi_max_mult_ev,koi_model_snr,koi_count,koi_num_transits,koi_tce_plnt_num,koi_bin_oedp_sig,koi_steff,koi_slogg,koi_smet,koi_srad,koi_smass,ra,dec,koi_kepmag,koi_fwm_stat_sig,koi_fwm_srao,koi_fwm_sdeco,koi_fwm_prao,koi_fwm_pdeco,koi_dicco_mra,koi_dicco_mdec,koi_dicco_msky,koi_dikco_mra,koi_dikco_mdec,koi_dikco_msky,is_confirmed,log_koi_period,log_koi_prad,log_koi_teq,log_koi_insol,log_koi_depth,stellar_density,planet_to_star_radius_ratio
0.0,0,0,1,1,0.755101928,131.81199,0.464,3.044,119.8,0.20711,0.91,75.4,1763.0,2287.46,1.841,0.2434,3.626164,13.857493,18.1,1,1376.0,1.0,0.9943,5465.0,4.535,-0.18,0.819,0.84,284.34839,40.72826,15.443,0.0,7.5,-0.35,-0.00071,3.5e-05,3.24,-2.67,4.2,3.39,-2.58,4.26,0,0.5625269338638093,0.6471032420585385,7.475339236566737,7.735634381243106,4.794136285500715,1.5290707504476644,0.010175010175010176
0.0,0,0,0,1,4.56447463,133.0783,0.508,6.415,208.4,0.10174,1.13,83.95,902.0,156.74,4.82,0.2043,4.8071017,23.780445,42.6,1,300.0,1.0,0.985,5270.0,4.596,-0.1,0.77,0.863,291.1781,47.322941,14.34,0.0,-1.18,-0.64,0.000258,9e-05,0.67,-0.42,0.79,0.59,-0.39,0.71,0,1.7164025741613573,0.7561219797213337,6.805722553416985,5.060948107969845,5.3442462984364365,1.8903343241342903,0.01343894201037058
0.0,0,1,1,0,1.027904857,132.444316,1.261,1.6381,2381.2,0.20792,30.48,56.15,1653.0,1769.2,2.26,0.2521,5.9105077,33.980343,117.8,1,1099.0,1.0,0.9818,5432.0,4.446,-0.26,0.872,0.775,297.58023,39.702702,15.32,0.0,2.52,3.03,-0.00191,-0.00312,0.489,1.607,1.68,0.53,1.582,1.669,0,0.7070031699341279,3.4493524235492026,7.4109518755836366,7.4788478135347765,7.775779709446801,1.1688324161080563,0.3200927512854118
0.0,1,0,0,0,367.95566,236.4537,0.957,21.877,1414.1,0.02295,3.62,89.0,183.0,0.27,54.8,0.1142,5.719212,8.797298,13.7,1,4.0,1.0,0.041,4723.0,4.611,-0.08,0.696,0.722,294.78763,43.739021,15.964,0.02,2.4,2.6,-0.0038,-0.004,-3.09,3.04,4.34,-3.11,3.05,4.35,0,5.910676474218797,1.5303947050936475,5.214935757608986,0.23901690047049992,7.254955478958325,2.1414575939669223,0.047629573491642464
0.996,0,0,0,0,163.692336,238.76817,0.028,6.853,1138.0,4.68026,2.75,89.99,274.0,1.34,187.9,0.1451,8.35466,15.790156,21.0,1,6.0,1.0,0.6784,4999.0,4.49,0.18,0.843,0.8,298.89877,47.463089,15.031,0.005,1.08,1.51,-0.0009,-0.0018,0.46,-0.2,0.5,0.49,-0.18,0.52,1,5.104079103010429,1.3217558399823195,5.616771097666572,0.8501509293696101,7.037905963447182,1.3353873660874178,0.02987325051381991
0.0,1,0,1,0,1.106529843,132.30528,0.974,6.258,319.5,0.01928,1.91,25.23,1649.0,1746.73,1.077,0.2979,3.729806,14.98531,69.2,1,1219.0,1.0,0.9905,5932.0,4.58,-0.5,0.798,0.899,292.93121,45.40427,15.144,,-7.0,-417.9,0.000422,,,,,,,,0,0.7450419694384094,1.068153081183401,7.408530566894626,7.4660730820423975,5.7698822763607245,1.7690944404245263,0.021918348986018157
0.307,1,0,0,0,111.741576,166.3408,0.057,3.83,238.8,17.40561,6.88,89.99,676.0,49.4,225.6,0.2249,3.157857,7.28567,9.9,1,11.0,1.0,0.1479,5267.0,3.338,-0.32,4.525,1.628,292.03525,38.945911,13.075,0.455,0.49,0.5,-0.00014,-0.00014,-0.06,0.6,0.6,-0.16,0.6,0.6,0,4.725098261622602,2.064327903869788,6.517671272912275,3.919991175077323,5.479805242593414,0.017571087843465668,0.01392346143727359
0.995,0,0,0,0,198.088873,319.73002,0.633,7.955,1027.7,1.78374,3.24,89.77,288.0,1.63,154.7,0.186,8.27994,16.278463,18.0,1,7.0,1.0,0.3424,5275.0,4.397,0.18,0.969,0.855,286.57617,41.741459,15.717,0.454,-0.91,0.2,0.00068,0.0004,-0.09,0.19,0.21,-0.38,0.57,0.68,1,5.293751323019241,1.4445632692438664,5.666426688112432,0.9669838461896731,6.936051148136984,0.939712023371014,0.030619535263498112
0.0,0,1,1,1,1.08193721,131.5344,0.168,4.788,115.3,0.09844,0.77,84.72,1385.0,870.17,1.8263,0.1646,4.178271,12.989895,14.4,1,1002.0,1.0,0.4325,4965.0,4.555,-0.22,0.736,0.709,299.0473,46.68557,15.471,0.0,3.8,0.26,-0.000372,-4e-05,2.5,-4.04,4.75,2.53,-4.2,4.9,0,0.7332988112365595,0.5709795465857378,7.234177179749849,6.769837135764136,4.7561730595246186,1.7783317901393114,0.009580546265328874
,0,0,1,0,2.43142974,133.83385,0.2234,2.713,146.6,0.99681,1.17,88.24,1378.0,852.0,6.78,0.2804,8.591102,15.151978,10.7,1,554.0,1.0,,5750.0,4.364,-0.48,0.965,0.785,297.35278,40.958141,14.539,0.0,15.85,23.0,-0.002309,-0.00341,,,,,,,0,1.2329770081460083,0.7747271675523681,7.229113877793302,6.748759547491679,4.994505912166372,0.8735498967388909,0.011102886750555143
0.985,0,0,0,0,1.41975831,132.92,0.644,1.429,60.9,1.95904,0.85,83.77,1700.0,1968.38,5.93,0.2889,3.570721,14.809012,8.1,1,950.0,1.0,0.9622,5925.0,4.394,-0.14,1.035,0.968,290.91934,37.28717,12.801,0.265,-0.59,-0.31,3.6e-05,8e-06,0.63,-0.26,0.68,0.65,-0.22,0.69,1,0.8836676632802383,0.6151856390902335,7.438971592395862,7.585474051384863,4.12552017969055,0.8730805390866456,0.007520659694572739
0.999,0,0,0,0,169.135056,201.8055,0.754,8.931,640.7,0.67276,2.21,89.57,273.0,1.31,100.6,0.1959,7.3987937,16.663416,24.5,1,9.0,1.0,0.5652,5171.0,4.545,0.0,0.801,0.82,286.60889,41.889339,14.566,0.01,-0.73,0.61,0.00047,-0.00043,-0.31,0.06,0.32,-0.39,0.08,0.4,1,5.136592568703058,1.1662709371419244,5.6131281063880705,0.8372475245337022,6.46412090475647,1.5955716240514681,0.025266036501991558
0.0,0,1,1,1,0.73095491,132.2174,0.415,2.206,29.6,0.49835,0.88,80.1,2711.0,12770.31,2.414,0.3168,4.2465096,16.059803,7.5,1,1832.0,1.0,0.9978,6454.0,4.163,0.12,1.587,1.336,289.76492,38.38345,12.028,0.0,-0.15,-1.88,4.3e-06,4.5e-05,-2.04,-8.2,8.5,-2.06,-8.2,8.5,0,0.5486732273279403,0.6312717768418579,7.905441649060286,9.454956527946864,3.4210000089583352,0.33425328017236067,0.005077887875619445
0.838,0,0,0,0,3.951383138,132.06462,1.217,1.0582,405.7,0.37279,23.51,79.61,1083.0,324.78,6.75,0.2434,3.7209036,16.476116,23.9,1,268.0,1.0,0.1469,5570.0,4.458,-0.18,0.899,0.845,296.40375,39.722649,14.368,0.73,0.29,0.43,3e-05,-9e-05,0.46,-0.58,0.74,0.58,-0.33,0.67,1,1.599666959367775,3.1990811975400213,6.988413181999592,5.786222306929459,6.008075812913178,1.1629944273477304,0.2394805787464297
0.997,0,0,0,0,6.84978728,134.66167,0.954,4.919,139.2,0.02164,1.83,75.35,1081.0,322.19,3.77,0.2826,4.0265026,14.254301,17.0,3,182.0,3.0,0.5642,6056.0,4.332,0.16,1.209,1.147,291.2562,49.258949,14.881,0.412,0.76,0.11,-0.00013,-1e-05,0.02,-0.03,0.04,-0.02,-0.03,0.04,1,2.060486433337985,1.0402767116551463,6.9865664594064265,5.778240385574211,4.94306997460049,0.6490595066351335,0.013861242149083339
0.0,1,0,1,0,1.111362442,132.30056,0.715,6.24,133.9,0.03244,2.86,56.15,2820.0,14894.75,1.2842,0.31,4.440284,17.301676,36.8,1,1213.0,1.0,0.4897,6486.0,3.872,-0.2,2.308,1.446,295.60934,45.484451,12.845,0.0,1.64,2.95,-8e-05,-7.8e-05,1.15,1.39,1.8,1.18,1.33,1.78,0,0.7473334462178409,1.3506671834767394,7.944846711001996,9.60883121634701,4.90453376321371,0.11761450348111083,0.011347693323429893
0.08,0,0,0,0,28.9060526,158.82431,0.863,3.099,99.0,1.1896,0.79,88.68,414.0,6.94,37.5,0.1082,3.6457732,10.917804,13.3,2,48.0,2.0,0.3087,4657.0,4.641,0.02,0.67,0.748,294.94858,46.438641,12.485,0.196,0.17,0.1,4.6e-05,5.6e-05,0.55,-0.28,0.61,1.28,0.37,1.33,1,3.3980608880044842,0.5822156198526637,6.028278520230698,2.0719132752590443,4.605170185988092,2.4870080428776142,0.010797660051391395
1.0,0,0,0,0,8.10503551,135.88389,0.353,4.459,209.9,0.66331,1.45,88.47,959.0,199.74,13.21,0.3032,3.593183,14.54065,16.5,1,172.0,1.0,0.7949,6201.0,4.472,-0.2,0.989,1.058,287.63547,45.716061,15.353,0.071,0.8,-1.13,-0.00014,0.00021,-0.6,-0.58,0.84,-0.58,-0.56,0.81,1,2.208827613226881,0.8960880245566356,6.866933284461882,5.302010538385654,5.351384087484729,1.0936964259641344,0.013426075104538198
0.991,0,0,0,0,8.82715783,139.73416,0.249,2.019,368.6,8.69135,1.67,89.57,797.0,95.25,32.96,0.2291,4.3495193,13.88664,11.1,1,127.0,1.0,0.6937,5550.0,4.539,0.12,0.878,0.972,288.397,40.213188,15.247,,-0.91,-0.18,7e-05,,0.43,0.02,0.43,0.33,0.07,0.34,1,2.2851497601040682,0.9820784724121581,6.682108597449809,4.566948973167894,5.912421339767529,1.4360935022867987,0.01741804133603678
0.0,0,0,1,0,143.196381,227.3054,1.017,10.424,618.1,0.02548,6.64,88.07,380.0,4.95,30.2,0.2979,10.736661,16.925945,17.4,1,8.0,1.0,0.7051,6007.0,4.333,-0.44,1.06,0.882,295.53394,39.762249,14.034,0.0,2.05,9.99,-0.00128,-0.00614,0.997,5.05,5.15,0.889,4.89,4.97,0,4.971176127448533,2.033397603178429,5.942799375126701,1.7833912195575383,6.428266810525186,0.7405442076344901,0.057364019628170566
0.0,0,0,1,0,9.089151782,132.0565248,0.043,3.1886,110.1,2.43021,4.35,89.89,1848.0,2754.19,21.975783,0.3226,4.649109,13.727301,7.1,1,117.0,1.0,0.8942,6729.0,3.493,-0.06,4.099,1.907,294.09555,38.885059,12.972,0.0,-22.52,-14.71,0.002875,0.001866,-5.895,-3.699,6.96,-5.883,-3.749,6.975,0,2.311460765618757,1.6770965609079151,7.522400231387125,7.921241684726244,4.7104306966455844,0.027689616325890853,0.00971826417056961
0.0,0,0,0,1,1.87886973,133.07604,0.657,3.876,181.9,0.13948,1.04,77.19,1236.0,553.59,2.96,0.2521,4.2638507,17.658834,23.9,1,715.0,1.0,0.8561,5448.0,4.613,-0.38,0.734,0.815,297.34418,39.88501,13.907,0.401,-0.06,-0.73,3.9e-05,3.8e-05,-0.6,0.63,0.85,-0.4,0.65,0.78,0,1.0573977622561799,0.712949807856125,7.1204443723924875,6.318229102005774,5.20893955539682,2.0609593645977817,0.01297521733489036
0.0,0,0,1,1,0.979161676,132.21831,0.634,2.942,160.2,0.19738,1.03,72.9,1548.0,1357.43,2.15,0.2396,4.3010817,14.90462,20.2,1,1365.0,1.0,0.862,5390.0,4.591,-0.14,0.78,0.875,292.79333,45.628262,15.278,0.0,-6.53,4.96,0.000746,-0.00061,-9.17,3.696,9.887,-9.194,3.534,9.85,0,0.6826733590894707,0.708035793053696,7.3453648404168685,7.214084900118871,5.0826458300725275,1.843844299465601,0.0120926082464544
0.0,0,1,1,0,0.855922327,131.64426,0.009,1.514,130.9,2.20445,0.87,89.89,1658.0,1782.11,4.403,0.2665,4.4560127,16.070698,21.1,1,1566.0,1.0,0.9085,5437.0,4.539,-0.52,0.759,0.727,298.90161,42.212799,14.663,0.0,-3.62,-1.88,0.000384,0.000179,-5.88,-4.978,7.704,-5.837,-5.027,7.703,0,0.6183817838115626,0.6259384308664953,7.413970290190444,7.486114309734695,4.882044059723269,1.6626815711455303,0.01049674962718441
0.0,0,0,1,1,25.9528725,154.8736,0.741,12.434,164.1,0.03786,1.53,86.16,697.0,55.82,11.05,0.302,3.3489075,7.2107873,16.9,1,41.0,1.0,0.5791,6370.0,4.41,-0.1,1.106,1.148,293.70847,38.958012,13.812,0.0,1.46,4.8,-0.00033,-0.00077,4.14,7.7,8.8,-1.32,2.5,2.8,0,3.2940898779459653,0.9282193027394289,6.548219102762372,4.039888376426042,5.1065513509260825,0.8485481816626583,0.012668163662738707
0.0,0,1,1,1,0.952374508,132.33436,0.013,3.006,204.8,0.33439,1.13,89.7,1435.0,1006.13,2.522,0.0927,3.7574637,14.453146,33.0,1,1408.0,1.0,0.9428,4754.0,4.508,0.46,0.821,0.791,290.73364,48.207378,15.611,0.206,1.38,0.04,-0.000121,-2e-06,-2.44,-0.41,2.48,-2.36,-0.31,2.38,0,0.6690463281949495,0.7561219797213337,7.269616749608169,6.914859980712069,5.326904823399949,1.4293777323668952,0.012604123444561932
0.0,1,0,0,0,0.936751792,132.2026,0.991,5.658,26.4,0.02296,2.07,13.9,3814.0,50168.18,1.021,0.3299,3.5255432,14.388791,23.0,2,1439.0,1.0,0.0794,7843.0,3.829,0.07,2.909,2.081,293.71811,41.430939,13.205,0.629,-0.08,0.0,2e-06,7e-06,0.25,-0.09,0.26,0.23,-0.08,0.24,0,0.6610122357908383,1.1216775615991057,8.246695943718557,10.823156172915786,3.3105430133940246,0.084535848572127,0.00651634374563216
,1,0,0,0,393.34331,264.7706,0.2607,9.481,1750.0,3.94255,2.27,89.95,140.0,0.09,318.0,0.211,,,21.2,1,,,,3994.0,4.717,-0.1,0.554,0.583,290.79037,41.26461,15.646,,,,,,,,,,,,0,5.9772218750747665,1.184789984909162,4.948759890378168,0.08617769624105233,7.467942332285852,3.4287771585616635,0.03752264582589492
0.0,0,0,1,0,0.621361411,131.67283,0.017,1.0628,45.0,4.55852,1.12,89.78,2913.0,17004.65,4.53,0.3023,5.7794933,12.552448,24.6,1,2149.0,1.0,0.9872,6234.0,4.046,-0.2,1.66,1.116,289.98096,43.299492,12.696,0.0,8.32,-5.7,-0.000245,0.000172,7.19,-10.1,12.4,7.42,-9.94,12.4,0,0.4832661734856102,0.7514160886839212,7.97728198675515,9.741300920762525,3.828641396489095,0.24397196858270656,0.006178560395427866
,1,0,0,0,250.23760741,260.3057733,,16.58,,,,,,,,,,,,1,,,,,,,,,290.6102,41.470402,15.974,,,,,,,,,,,,0,5.526399134415536,,,,,,
0.0,0,0,1,0,0.594310785,131.7595,0.161,0.9994,112.5,5.10671,0.91,87.98,2068.0,4338.76,4.57,0.2965,4.4161515,12.032685,15.7,1,2256.0,1.0,0.8694,5931.0,4.554,-0.34,0.845,0.933,295.16098,42.799129,15.349,0.0,-8.88,-110.7,0.000953,0.01203,-0.089,-9.305,9.305,-0.31,-9.37,9.376,0,0.46644153313263237,0.6471032420585385,7.634820677745543,8.375574326026204,4.7318028369214575,1.5463632391503372,0.009861932938856016
0.988,0,0,0,0,27.2106807,132.3793,0.973,10.515,99.4,0.00452,1.73,80.02,725.0,65.27,5.61,0.2949,4.2828608,13.391458,16.9,1,51.0,1.0,0.4362,5973.0,4.171,-0.34,1.305,0.922,288.07648,43.958488,13.694,0.35,0.45,0.35,-5e-05,-4.9e-05,-0.24,0.53,0.59,-0.24,0.4,0.46,1,3.3397006544640138,1.0043016091968684,6.587550014824796,4.193737306100135,4.609162207257629,0.4148579204425572,0.012139839726046622
,1,0,0,0,4.31978105,134.1491,0.7702,7.204,65.8,0.03022,3.87,75.63,2111.0,4693.13,3.1,0.2924,4.110185,9.045901,23.5,1,628.0,2.0,,5519.0,3.303,-1.02,4.368,1.397,298.51794,39.924438,12.846,0.062,0.98,-0.02,-3.5e-05,-1e-06,-0.03,1.12,1.12,-0.08,1.07,1.07,0,1.6714321464915833,1.5830939370944985,7.655390644826152,8.454068070957169,4.2017030805426,0.016762875405777828,0.008113452481584349
0.999,0,0,0,0,14.2651545,143.22024,0.353,3.601,66.3,2.16725,1.06,89.29,853.0,125.45,28.57,0.2638,3.3830764,11.675163,13.9,1,95.0,1.0,0.6782,5825.0,4.237,0.14,1.291,1.049,299.53479,40.477779,12.515,0.769,-0.2,-0.4,3e-05,1.4e-05,-0.63,0.8,1.0,-0.63,0.7,1.0,1,2.725572747327892,0.7227059828014898,6.74993119378857,4.839846973115974,4.209160236650682,0.48752485453644473,0.007518946326072586
0.994,0,0,0,0,11.17931581,131.64123,0.381,3.103,90.6,2.57563,1.81,89.15,1159.0,426.61,25.72,0.303,3.9438198,11.880028,12.0,1,95.0,1.0,0.1856,6292.0,4.014,-0.08,1.873,1.324,293.58087,40.427471,13.352,0.291,0.68,0.93,-6.1e-05,-4.3e-05,0.09,0.53,0.54,0.13,0.72,0.73,1,2.4997390874691647,1.0331844833456545,7.05617528410041,6.05821156521981,4.517431271680085,0.20149981557204324,0.008849488294229352
0.0,0,0,1,0,1.284991846,132.74087,0.485,2.274,29.1,0.66121,1.17,82.78,2491.0,9065.72,3.86,0.2949,4.1782026,13.883184,15.3,1,1038.0,1.0,0.3878,6060.0,3.852,-0.3,2.106,1.151,298.94785,43.539711,12.923,0.0,8.3,-10.09,-0.000209,0.00024,2.964,-7.66,8.213,2.936,-8.055,8.574,0,0.8263624558496478,0.7747271675523681,7.820840879907344,9.112365845951619,3.40452517175483,0.12322539616840682,0.005087505087505087
0.0,1,0,1,0,324.18028,445.8295,0.733,18.15,87.9,0.15249,2.2,89.56,382.0,5.01,94.6,0.2713,5.0587215,7.7716475,10.9,1,4.0,1.0,0.086,5792.0,3.835,-0.12,2.183,1.19,292.85916,38.431931,12.092,0.845,-0.4,-0.3,3.7e-05,1e-05,2.17,-0.6,2.25,2.21,-0.67,2.31,0,5.784379736228604,1.1631508098056809,5.948034989180646,1.7934247485471162,4.487512142519859,0.11438939268961061,0.009228822788144823
0.0,0,1,1,1,0.530959357,131.73991,0.348,2.417,84.4,0.34258,0.69,78.33,1852.0,2764.64,1.722,0.2075,4.127327,16.084717,22.0,1,1262.0,1.0,0.6298,5325.0,4.607,-0.22,0.75,0.84,288.94131,44.593922,15.049,0.0,-3.7,1.8,0.00028,-0.000148,-1.92,0.82,2.08,-1.93,0.68,2.04,0,0.4258945696216745,0.5247285289349821,7.52456122628536,7.9250273519103995,4.447346100794524,1.991111111111111,0.008424908424908424
0.0,0,1,1,0,0.996864568,132.09898,0.644,1.098,86.7,3.06973,0.77,83.2,1588.0,1505.33,5.44,0.2665,4.9802585,16.881485,21.4,1,1345.0,1.0,0.7343,5418.0,4.524,-0.42,0.782,0.746,289.97617,38.450489,13.681,0.0,8.5,-10.76,-0.000695,0.000855,5.16,-7.08,8.76,5.02,-7.12,8.71,0,0.6915782344073623,0.5709795465857378,7.370860166536716,7.317431507861766,4.473921899378137,1.5599783399725955,0.009016984720309528
0.0,0,0,1,0,0.673684895,131.61938,0.547,1.161,51.1,2.32233,0.7,81.77,2001.0,3803.56,3.82,0.2622,3.7471192,8.472941,7.0,1,1982.0,1.0,0.9791,5645.0,4.453,0.02,0.951,0.936,291.3591,38.71891,14.42,0.0,-17.44,8.8,0.000824,-0.000509,-7.18,2.74,7.68,-7.767,1.998,8.02,0,0.5150277195818712,0.5306282510621704,7.601901959875166,8.24395562628996,3.9531649487593215,1.088264087874228,0.006740543018145541
0.979,0,0,0,0,56.644452,138.762,0.579,16.551,104.6,0.05974,2.44,88.47,733.0,68.37,21.64,0.3052,3.8828163,11.435852,21.8,1,19.0,1.0,0.3468,6237.0,3.862,0.12,2.295,1.399,285.96872,41.363564,12.561,0.09,1.06,0.07,-0.00011,-5e-06,0.61,-1.2,1.34,0.59,-1.14,1.28,1,4.054294006177765,1.235471471385307,6.598509028614515,4.23945449739721,4.659658371272161,0.11573631350617859,0.009736088167460716
0.0,0,0,1,1,1.710319812,131.60513,0.559,2.983,43.6,0.33771,0.56,81.39,1426.0,978.84,3.74,0.2865,4.761005,16.312979,19.1,1,784.0,1.0,0.6439,5774.0,4.524,-0.46,0.825,0.831,292.74493,41.93486,13.388,,-2.24,-0.75,8.7e-05,,-2.19,-3.04,3.75,-3.68,-2.9,4.68,0,0.9970666397368819,0.44468582126144574,7.2633296174768365,6.887389293029265,3.7977338590260183,1.4799231989314634,0.006216006216006216
0.0,1,0,1,0,5.62978034,136.8349,0.08,5.847,379.2,0.25024,1.61,89.39,899.0,154.59,7.484,0.2291,3.4195058,13.255269,19.1,1,203.0,1.0,0.3232,5497.0,4.57,0.07,0.839,0.952,298.03653,39.90601,15.993,0.0,8.42,-3.93,-0.00317,0.00125,5.97,-2.42,6.44,6.12,-2.55,6.63,0,1.8915716724272007,0.9593502213346021,6.802394763324311,5.047224342326872,5.940697430054329,1.6119481416167356,0.017572812566853092
0.0,0,1,0,0,1.050852976,132.138232,1.111,1.6788,41694.0,1.46266,45.89,75.38,1791.0,2423.97,4.4,0.2622,8.749667,33.47528,143.0,1,588.0,1.0,0.334,5780.0,4.438,0.0,1.0,1.0,291.81998,41.112476,17.172,0.0,3.223,0.335,0.0042,0.0013,-6.685,-1.365,6.823,-1.696,-0.65,1.816,0,0.7182557924642611,3.847804433101495,7.491087593534876,7.79357443216104,10.638136496521085,1.0,0.42023809523809524
0.0,0,0,1,1,1.540398683,131.99063,0.47,1.5676,73.0,2.42992,12.65,86.0,4689.0,114263.25,6.729771,0.205,4.1681743,7.8703976,4.8,1,802.0,1.0,0.9415,4971.0,2.373,-0.74,14.678,1.854,286.97745,38.898762,13.254,0.0,-3.79,-2.05,0.00023,0.000114,-0.29,0.19,0.3,-0.35,0.04,0.35,0,0.9323210305242526,2.613739521630969,8.453187861440325,11.646269027455775,4.304065093204169,0.0005862854005901279,0.007892253089146399
1.0,0,0,0,0,3.0570982,134.50122,0.104,3.571,144.0,0.58289,0.99,89.1,1202.0,493.09,6.604,0.2979,4.089239,13.71391,15.7,1,350.0,1.0,0.6848,6021.0,4.57,-0.5,0.819,0.922,293.85065,38.397751,14.803,0.244,-1.0,-0.6,0.00016,6e-05,-0.4,-1.14,1.21,-0.3,-0.82,0.87,1,1.4004679890090157,0.688134638736401,7.0925737159746784,6.202717686828843,4.976733742420574,1.678337180848508,0.01106951656402206
,1,0,0,0,365.25921,236.672,0.0035,13.74,529.0,1.26489,2.39,89.95,268.0,1.23,207.4,0.2878,,,12.8,1,,,,5993.0,4.415,-0.04,1.042,1.031,287.25095,44.946308,15.413,,,,,,,,,,,,0,5.903341306772782,1.220829921392359,5.594711379601839,0.8020015854720274,6.272877006546167,0.9112876998307199,0.021004267645342502
,1,0,0,0,372.72688,175.6195,0.9082,12.751,331.7,0.15174,3.52,89.38,326.0,2.67,103.7,0.2953,,,17.0,1,,,,6148.0,4.147,0.38,1.615,1.334,286.05939,45.516804,13.473,,,,,,,,,,,,0,5.9235252632597435,1.5085119938441398,5.7899601708972535,1.3001916620664788,5.807241183024431,0.3166928435815409,0.019959400764354325
0.002,0,0,1,0,9.9398272,140.8334549,1.973,4.1198,478.6,0.02602,101.71,67.43,819.0,106.5,5.141255,0.2602,4.427384,10.994687,4.3,1,110.0,1.0,0.8065,5798.0,4.507,0.1,0.941,1.038,298.79892,42.35339,15.579,0.0,-40.7,8.1,0.01509,-0.00312,-7.623,1.83,7.84,-7.934,1.704,8.115,0,2.392410001622288,4.631909483177713,6.709304340258299,4.677490847567718,6.172952423153359,1.245743079572256,0.9898089866208888
0.0,1,0,0,1,0.866346,131.6286,0.409,2.011,116.4,0.76074,1.24,82.45,2165.0,5186.18,3.11,0.302,3.2837753,9.202116,13.9,1,1234.0,1.0,0.666,6241.0,4.366,-0.06,1.131,1.079,296.11276,39.611599,13.789,0.065,1.9,0.2,-7.6e-05,-1.6e-05,1.62,-0.95,1.87,1.51,-0.94,1.78,0,0.6239825086018522,0.8064758658669485,7.680637427560936,8.553945475889261,4.765586907393996,0.7458193210281951,0.010040063090460969
0.0,0,1,1,1,0.885129679,131.88274,0.651,3.156,177.3,0.1511,1.21,69.3,1780.0,2373.06,1.843,0.2676,4.6903186,14.234054,21.2,1,1485.0,1.0,0.8744,5792.0,4.547,-0.14,0.864,0.959,298.87418,43.440891,15.766,0.0,-7.9,3.0,0.00073,-0.00028,-4.51,1.96,4.92,-4.33,1.91,4.73,0,0.6339966137591553,0.7929925155296614,7.484930283289661,7.77235684864973,5.183467524869095,1.4868849983170758,0.01282475240808574
,1,0,0,0,56.898749,160.0479,0.4491,3.522,514.0,8.486,6.33,89.95,1107.0,355.22,113.2,0.2905,,,6.2,1,,,,9189.0,3.864,-0.5,2.692,1.933,299.83664,45.780731,11.96,,,,,,,,,,,,0,4.058695778127915,1.9919755158985601,7.010311867307229,5.875548517510639,6.244166900663736,0.09908472020830492,0.02153307316754568
0.0,1,1,1,0,0.438153876,131.5167,1.124,1.3885,164.8,0.17269,14.0,21.15,2407.0,8008.07,1.206,0.2916,3.6075268,13.569939,33.4,2,1525.0,2.0,0.9952,6032.0,4.508,-0.18,0.929,1.014,295.54755,46.287682,14.84,0.0,-7.74,3.84,0.00063,-0.000394,-4.04,5.7,7.0,-4.08,5.73,7.0,0,0.36336026052812215,2.70805020110221,7.786551806428712,8.9883299284528,5.110782242701195,1.264709593759825,0.13800336728216167
,1,0,0,0,398.40957,178.4393,0.1165,11.486,880.3,2.35796,3.33,89.95,279.0,1.44,270.5,0.3038,,,11.0,1,,,,6251.0,4.378,-0.06,1.119,1.089,284.22879,49.294189,15.244,,,,,,,,,,,,0,5.989987381636068,1.4655675420143985,5.634789603169249,0.8919980393051105,6.781398090105615,0.7772086405226397,0.02725156880652859
0.0,1,0,1,1,0.696286519,131.87824,0.985,3.194,120.8,0.04829,1.34,23.45,1969.0,3537.89,1.074,0.2916,3.9735782,9.871748,19.7,2,1482.0,1.0,0.4327,5904.0,4.543,-0.24,0.867,0.958,283.72379,40.23756,15.034,0.0,-2.7,-2.0,0.000198,0.00014,-5.5,0.53,5.5,-5.6,0.41,5.6,0,0.5284414611909019,0.8501509293696101,7.585788821732034,8.171568397635783,4.802380355275797,1.4699691373841948,0.01415347436108682
0.956,0,0,0,0,5.79179934,133.35814,0.896,3.474,118.5,0.12599,1.69,81.51,1222.0,528.14,6.07,0.305,4.0832033,13.564364,17.7,2,233.0,1.0,0.7878,6174.0,4.244,0.02,1.318,1.109,292.20471,37.221218,13.96,0.018,1.44,-2.12,-0.00016,9e-05,-0.54,0.75,0.93,-0.56,0.74,0.93,1,1.9157159049919428,0.9895411936137477,7.109062135687172,6.271253047128145,4.783316371371566,0.4843790101581013,0.011742177903027675
0.677,0,0,0,0,129.945392,176.82285,0.909,5.786,500.1,0.59814,1.18,89.36,177.0,0.23,81.1,0.4418,4.400979,7.6691337,13.1,5,8.0,5.0,0.8183,3751.0,4.8,-0.34,0.443,0.452,298.65271,43.955021,14.625,0.998,0.2,-0.1,-2e-05,1e-05,0.22,-0.06,0.22,0.36,-0.09,0.37,1,4.874780381331137,0.7793248768009976,5.181783550292085,0.20701416938432615,6.216805681965679,5.199089050583881,0.02439246231571288
