koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_time0bk,koi_time0,koi_eccen,koi_longp,koi_impact,koi_duration,koi_ingress,koi_depth,koi_ror,koi_srho,koi_prad,koi_sma,koi_incl,koi_teq,koi_insol,koi_dor,koi_ldm_coeff4,koi_ldm_coeff3,koi_ldm_coeff2,koi_ldm_coeff1,koi_max_sngle_ev,koi_max_mult_ev,koi_model_snr,koi_count,koi_num_transits,koi_tce_plnt_num,koi_bin_oedp_sig,koi_model_dof,koi_model_chisq,koi_steff,koi_slogg,koi_smet,koi_srad,koi_smass,koi_sage,ra,dec,koi_kepmag,koi_gmag,koi_rmag,koi_imag,koi_zmag,koi_jmag,koi_hmag,koi_kmag,koi_fwm_stat_sig,koi_fwm_sra,koi_fwm_sdec,koi_fwm_srao,koi_fwm_sdeco,koi_fwm_prao,koi_fwm_pdeco,koi_dicco_mra,koi_dicco_mdec,koi_dicco_msky,koi_dikco_mra,koi_dikco_mdec,koi_dikco_msky,is_confirmed
0.0,0,0,1,1,0.56681727,131.7715,2454964.771,0.0,,0.042,1.779,,35.9,0.005444,0.93685,0.42,0.0123,89.04,1832.0,2676.11,2.52,0.0,0.0,0.2665,0.398,3.5926065,8.120108,9.1,1,2363.0,1.0,1.0,,,5481.0,4.629,-0.5,0.708,0.806,,291.83051,42.867729,14.916,15.483,14.877,14.673,14.565,13.655,13.269,13.236,0.046,19.45533,42.86703,-1.5,-2.5,3.3e-05,6.5e-05,-0.94,-1.39,1.68,-0.93,-1.41,1.69,0
0.0,0,1,1,1,1.081935491,131.52874,2454964.529,0.0,,0.0,5.136,,202.9,0.012649,0.08505,0.99,0.0183,89.99,1364.0,819.14,1.7394,0.0,0.0,0.1731,0.5396,3.2893121,19.400124,33.9,1,998.0,1.0,0.9248,,,4938.0,4.569,-0.26,0.718,0.697,,299.04044,46.670368,15.254,16.053,15.212,14.912,14.753,13.729,13.181,13.082,0.0,19.936009,46.66929,-0.76,-3.88,0.000298,0.000659,-0.9,-8.7,8.7,-0.7,-8.6,8.6,0
1.0,0,0,0,0,0.524175803,131.60105,2454964.601,0.0,,0.318,0.7648,,236.8,0.014228,9.04642,1.27,0.0123,86.42,1891.0,3049.23,5.08,0.0,0.0,0.1914,0.5167,3.8744068,18.348974,22.4,1,1973.0,1.0,0.9619,,,5278.0,4.576,0.14,0.815,0.911,,285.33154,41.063911,15.04,15.715,14.96,14.751,14.632,13.685,13.257,13.149,0.001,19.022097,41.06414,-0.19,0.83,2e-05,-0.00022,-0.07,-0.02,0.07,-0.21,-0.2,0.29,1
0.0,0,0,1,1,1.89129881,132.6639,2454965.664,0.0,,0.699,5.294,,82.0,0.008836,0.05242,0.86,0.0293,71.02,1414.0,944.68,2.148,0.0,0.0,0.2711,0.3858,3.8658981,22.035389,29.8,1,710.0,1.0,0.0825,,,5806.0,4.507,-0.18,0.893,0.935,,290.35153,37.94857,13.911,14.426,13.878,13.691,13.585,12.696,12.374,12.297,0.0,19.356718,37.94841,-2.12,-0.59,0.000146,3.3e-05,-3.28,0.4,3.3,-3.39,0.31,3.4,0
1.0,0,0,0,0,4.94330596,135.57568,2454968.576,0.0,,0.928,2.9334,,126.2,0.012786,0.11518,1.41,0.0561,79.91,1058.0,296.74,5.3,0.0,0.0,0.2602,0.4096,4.9584713,18.537338,27.7,1,209.0,1.0,0.7579,,,5661.0,4.415,0.1,1.008,0.964,,283.99509,39.917,12.697,13.197,12.674,12.483,12.412,11.485,11.162,11.106,0.732,18.932999,39.91703,-0.27,0.1,2.3e-05,-1.9e-05,0.02,0.32,0.32,-0.02,0.4,0.4,1
0.997,0,0,0,0,178.139072,210.11802,2455043.118,0.0,,0.042,9.654,,678.8,0.023396,1.78564,2.25,0.5948,89.98,291.0,1.7,144.15,0.0,0.0,0.2327,0.4526,8.988614,17.83006,20.3,1,8.0,1.0,0.8037,,,5431.0,4.496,0.02,0.879,0.881,,280.80157,44.033989,14.56,15.077,14.499,14.339,14.25,13.344,12.955,12.919,0.202,18.720102,44.03392,-0.08,-0.24,-0.00057,0.00015,-0.03,-0.27,0.27,-0.11,-0.18,0.21,1
0.0,0,1,0,0,4.067371428,134.316022,2454967.316,0.0,,1.51,5.8962,,63447.0,0.840138,0.22067,68.81,0.0443,74.86,978.0,215.71,5.779,0.0,0.0,0.2665,0.398,184.04771,1709.3473,1094.6,1,214.0,1.0,0.0,,,5385.0,4.532,-0.58,0.75,0.698,,293.83289,38.73634,15.858,16.523,15.836,15.573,15.421,14.465,14.037,13.977,0.0,19.58886308,38.736238,0.1299,-0.3671,-0.012,0.012,0.049,-0.059,0.077,0.077,-0.092,0.12,0
0.0,0,1,1,1,1.540395781,131.99631,2454964.996,0.0,,0.062,1.6305,,173.4,0.011726,3.11658,0.94,0.0239,89.51,1211.0,510.22,7.312,0.0,0.0,0.1611,0.5575,8.438775,53.206104,46.6,1,864.0,1.0,0.7775,,,4955.0,4.592,-0.06,0.735,0.771,,286.95236,38.918331,12.057,12.776,12.01,11.749,11.62,10.569,10.09,9.984,0.0,19.1302222,38.923291,2.7,17.86,-0.000342,-0.002363,4.79,10.3,11.36,4.9,10.31,11.42,0
0.001,0,0,1,0,32.9045733,141.29325,2454974.293,0.0,,1.232,4.402,,662.3,0.259526,0.05766,28.34,0.2014,85.25,568.0,24.63,14.89,0.0,0.0,0.2622,0.4035,12.504284,21.098598,19.7,1,41.0,1.0,0.6419,,,5780.0,4.438,0.0,1.0,1.0,,291.04391,39.023685,13.96,14.709,13.92,13.638,,13.576,13.133,13.098,0.0,19.402038,39.02511,-37.31,5.13,0.01933,-0.00281,-8.05,0.551,8.069,-7.8,0.194,7.802,0
0.0,0,1,1,0,2.46353343,135.3459,2454968.346,0.0,,1.222,2.954,,830.0,0.253317,0.03175,21.49,0.0338,55.7,1171.0,445.83,2.17,0.0,0.0,0.2521,0.421,14.831346,81.7864,6.8,1,222.0,1.0,0.9896,,,5541.0,4.587,-0.28,0.777,0.852,,294.57605,39.03928,14.914,15.5,14.868,14.663,14.53,13.68,13.231,13.157,0.0,19.6373421,39.032194,-44.51,-25.51,0.08385,0.0476,-7.942,-4.162,8.966,-7.923,-4.261,8.996,0
0.0,0,1,1,1,22.91339043,140.64839,2454973.648,0.0,,1.281,3.94,,5407.0,0.36804,0.35112,24.11,0.1336,86.56,510.0,15.94,21.4,0.0,0.0,0.3351,0.271,96.25127,161.10974,86.9,1,50.0,1.0,0.3295,,,5451.0,4.663,-1.98,0.6,0.604,,287.83228,39.225552,15.469,16.073,15.482,15.21,15.075,14.136,13.835,13.679,0.0,19.1893521,39.218245,22.344,-26.298,-0.1341,0.1526,,,,,,,0
0.0,0,0,1,0,1.541350116,132.32528,2454965.325,0.0,,0.272,3.29,,378.0,0.017486,0.36089,1.5,0.025,85.63,1273.0,619.14,3.565,0.0,0.0,0.1914,0.5167,4.043872,26.73127,51.7,1,692.0,1.0,0.4629,,,5150.0,4.59,0.12,0.784,0.878,,297.02771,46.874519,15.316,16.055,15.245,14.999,14.854,13.843,13.355,13.234,0.0,19.80383,46.84312,73.16,-113.03,-0.01576,0.02426,5.174,-8.985,10.368,5.08,-9.265,10.567,0
0.0,0,1,1,0,1.205412526,131.93619,2454964.936,0.0,,1.092,1.537,,109.2,0.102818,0.03868,12.6,0.0219,40.58,1988.0,3681.8,1.438,0.0,0.0,0.3029,0.3026,3.2958343,14.876369,17.2,1,1107.0,1.0,0.998,,,6292.0,4.32,-0.46,1.122,0.959,,293.33835,41.59024,13.064,13.427,13.032,12.908,12.869,12.087,11.811,11.776,,19.55593,41.59032,1.61,0.27,-0.000147,,4.55,1.875,4.92,4.51,1.817,4.87,0
0.0,0,0,1,1,1.710316235,131.60973,2454964.61,0.0,,1.174,3.614,,409.4,0.19531,0.01905,23.38,0.0297,35.02,1647.0,1740.08,1.433,0.0,0.0,0.3022,0.3344,4.747567,26.197315,31.2,1,784.0,1.0,0.9085,,,6147.0,4.435,0.21,1.096,1.193,,292.73456,41.90477,15.961,16.454,15.913,15.749,15.699,14.824,14.518,14.368,0.0,19.515547,41.90479,-3.66,0.08,0.00128,-2e-05,-4.4,-1.47,4.64,-4.33,-1.46,4.57,0
0.991,0,0,0,0,23.9210408,139.07872,2454972.079,0.0,,0.936,5.174,,158.3,0.013956,0.08734,3.01,0.1871,86.12,1020.0,255.65,13.82,0.0,0.0,0.3269,0.2559,5.2307863,14.483508,21.9,1,45.0,1.0,0.0224,,,7121.0,4.031,-0.12,1.972,1.521,,287.13028,48.665371,12.768,12.947,12.708,12.702,12.71,11.917,11.763,11.699,0.314,19.142016,48.66528,-0.05,-0.31,3e-06,5.7e-05,-0.16,0.39,0.42,-0.27,0.37,0.46,1
0.993,0,0,0,0,9.03326435,137.17738,2454970.177,0.0,,0.455,2.857,,610.7,0.022819,2.5151,1.96,0.0813,88.82,729.0,66.89,22.14,0.0,0.0,0.1959,0.5086,4.349021,16.5857,18.3,2,119.0,1.0,0.594,,,5311.0,4.588,-0.04,0.788,0.884,,287.53503,49.801659,15.901,16.583,15.865,15.609,15.55,14.591,14.165,14.039,0.513,19.169014,49.80183,0.45,0.63,-0.00017,-0.00028,-0.26,-0.6,0.66,-0.36,-0.39,0.53,1
0.0,0,1,1,1,356.535835,433.62066,2455266.621,0.0,,1.281,5.467,,3113.0,0.345194,1.28518,28.27,0.8736,89.64,220.0,0.55,205.0,0.0,0.0,0.2665,0.398,19.007347,26.491173,25.7,1,7.0,1.0,0.5765,,,5385.0,4.532,-0.58,0.75,0.698,,295.83484,41.426971,15.481,16.136,15.451,15.2,15.041,13.983,13.553,13.469,0.0,19.723329,41.427073,40.73,0.37,-0.083,0.0006,,,,,,,0
1.0,0,0,0,0,3.490785878,133.10269,2454966.103,0.0,,0.116,1.4513,,336.8,0.016727,9.94108,1.32,0.0418,89.64,1010.0,245.65,18.57,0.0,0.0,0.2665,0.398,4.2303514,20.017912,32.7,1,384.0,1.0,0.8935,,,5496.0,4.618,-0.46,0.725,0.81,,292.13733,48.917191,14.678,15.217,14.632,14.447,14.361,13.449,13.073,12.996,0.02,19.475809,48.91727,-0.46,0.27,0.00028,-7e-05,-0.17,0.21,0.27,-0.12,0.22,0.25,1
0.0,0,1,0,0,1.92149487,133.2283,2454966.228,0.0,,1.29,1.891,,1006.0,0.322515,0.08953,79.14,0.0359,60.18,2382.0,7634.18,2.59,0.0,0.0,0.3288,0.2731,4.0323143,27.289507,11.6,1,691.0,1.0,0.2826,,,6831.0,3.959,0.21,2.247,1.675,,294.34845,46.390755,12.659,12.57,12.581,12.701,,11.754,11.616,11.567,0.345,19.62322897,46.3907172,-0.072,-0.136,0.0,2e-05,0.037,0.019,0.042,-0.012,0.002,0.012,0
1.0,0,0,0,0,1.093665854,132.47213,2454965.472,0.0,,0.174,1.4399,,218.4,0.013555,3.12612,1.29,0.0206,88.29,1681.0,1880.33,5.825,0.0,0.0,0.2711,0.3858,4.489274,21.155846,33.5,1,1217.0,1.0,0.9211,,,5845.0,4.541,-0.16,0.874,0.968,,296.9028,41.198189,14.815,15.332,14.765,14.593,14.502,13.66,13.184,13.23,0.01,19.79351,41.19833,-0.42,0.51,8e-05,-0.000135,-0.1,0.04,0.11,-0.16,-0.08,0.18,1
0.0,1,0,1,1,12.4247333,134.0338,2454967.034,0.0,,0.656,16.828,,40.5,0.006159,0.01025,1.47,0.1138,81.37,1284.0,642.95,4.37,0.0,0.0,0.3088,0.2774,4.849288,17.245289,19.3,2,225.0,2.0,-1.0,,,6632.0,3.86,-0.42,2.193,1.27,,297.72531,40.640789,12.876,13.234,12.855,12.723,12.679,11.836,11.627,11.54,,19.848308,40.64056,-1.92,-0.83,0.00013,,-4.89,-3.63,6.1,-4.78,-3.58,6.0,0
0.0,0,1,1,0,70.7511986,175.37157,2455008.372,0.0,,1.24,6.198,,858.1,0.271356,0.0543,27.74,0.3113,87.08,441.0,8.97,24.3,0.0,0.0,0.2865,0.3556,8.226028,18.261812,24.1,1,21.0,1.0,0.0979,,,5771.0,4.4,-0.46,0.936,0.802,,287.92313,40.517269,15.187,15.732,15.169,14.953,14.886,13.943,13.514,13.471,0.0,19.194901,40.51806,1.04,2.85,-0.00085,-0.00238,0.03,2.52,2.52,0.14,2.56,2.57,0
0.991,0,0,0,0,116.583183,246.6275,2455079.627,0.0,,0.586,5.8,,819.0,0.027148,3.02267,2.91,0.4572,89.74,371.0,4.47,129.5,0.0,0.0,0.2676,0.3928,9.182145,14.992003,8.7,2,9.0,2.0,0.0502,,,5738.0,4.426,-0.06,0.981,0.936,,295.164,39.201408,15.104,15.684,15.051,14.856,14.726,13.828,13.481,13.405,0.096,19.677625,39.20133,1.09,-0.29,-0.00119,-1e-05,-0.29,0.06,0.29,-0.13,0.05,0.14,1
0.997,0,0,0,0,175.13892,296.03778,2455129.038,0.0,,0.07,10.767,,634.5,0.022585,1.25633,3.06,0.6095,89.97,346.0,3.39,126.8,0.0,0.0,0.2245,0.4725,8.638352,16.485638,17.9,2,8.0,1.0,0.4708,,,5497.0,4.243,0.32,1.241,0.981,,283.3457,45.27446,15.245,15.665,15.189,15.065,15.024,14.122,13.829,13.751,0.605,18.889726,45.27445,0.45,-0.03,-0.00035,-0.00017,-0.22,-0.3,0.37,-0.28,-0.53,0.6,1
0.0,1,0,1,0,1.302061421,132.56436,2454965.564,0.0,,1.273,1.8238,,1046.1,0.305569,0.09517,92.86,0.0291,51.47,3345.0,29636.26,2.04,0.0,0.0,0.3243,0.2367,4.1291213,13.403687,29.5,1,1026.0,1.0,0.8481,,,7757.0,3.837,-0.1,2.783,1.941,,294.96756,43.277409,13.095,13.226,13.052,13.055,13.064,12.28,12.169,12.122,0.0,19.664147,43.276473,-14.06,-3.37,0.003376,0.000846,-1.79,-0.77,1.95,-1.85,-0.7,1.98,0
0.0,0,1,0,0,55.25178622,144.456513,2454977.457,0.0,,0.978,6.094,,39874.0,0.300696,1.30161,27.32,0.2762,89.06,444.0,9.15,59.44,0.0,0.0,0.2787,0.3728,181.7201,574.7336,585.0,1,19.0,1.0,0.4114,,,5793.0,4.561,-0.26,0.832,0.921,,289.68658,39.297199,15.807,16.36,15.763,15.57,15.449,14.542,14.145,14.168,0.0,19.31243673,39.2971161,-0.108,-0.302,-0.003,-0.003,0.013,0.0,0.013,-0.092,-0.221,0.239,0
0.001,0,1,0,0,5.548250634,133.219686,2454966.22,0.0,,0.296,6.06772,,42873.0,0.191456,0.32587,21.49,0.0633,87.9,1088.0,331.99,8.094,0.0,0.0,0.2868,0.3588,142.41481,1331.0787,1170.5,1,158.0,1.0,0.1775,,,6124.0,4.455,-0.02,1.028,1.097,,295.88867,39.911301,15.752,16.269,15.715,15.53,15.48,14.567,14.225,14.022,0.0,19.72590948,39.9113347,-0.075,0.125,-0.0032,0.0067,0.018,-0.08,0.082,-0.062,0.172,0.183,0
0.0,0,0,1,1,4.442520831,133.607376,2454966.607,0.0,,0.966,2.4779,,531.5,0.027421,0.11187,3.98,0.0563,78.6,1392.0,889.36,4.887,0.0,0.0,0.3103,0.2947,51.390846,301.5096,100.3,1,304.0,1.0,0.4796,,,6496.0,4.272,-0.08,1.33,1.209,,288.4743,40.085678,11.668,11.892,11.593,11.538,11.56,10.764,10.555,10.515,0.0,19.2306335,40.099073,-40.758,48.214,0.01993,-0.0237,,,,,,,0
1.0,0,0,1,0,1.339670241,132.16786,2454965.168,0.0,,0.602,1.895,,28.6,0.005163,0.90649,1.27,0.0289,82.16,3448.0,33385.02,4.41,0.0,0.0,0.2807,0.2513,4.7264514,31.02485,21.7,1,998.0,1.0,0.0005,,,8867.0,3.988,-0.62,2.245,1.789,,297.19012,40.027969,10.455,10.341,10.493,10.646,10.829,10.162,10.158,10.099,0.0,19.812568,40.03036,-4.37,8.61,0.000117,-0.000227,-4.59,7.29,8.62,-4.416,7.62,8.8,0
0.0,0,0,1,0,2.685223546,133.731821,2454966.732,0.0,,1.28,4.0632,,5494.6,0.369077,0.05657,28.98,0.0349,62.63,1111.0,360.92,2.783,0.0,0.0,0.2665,0.398,37.53389,302.2032,238.7,1,386.0,1.0,0.3574,,,5552.0,4.62,-0.54,0.719,0.786,,294.83679,40.265598,15.828,16.436,15.801,15.568,15.446,14.461,14.072,13.952,0.0,19.6557494,40.2661955,-1.479,2.144,0.012,-0.014,-2.2,2.76,3.53,-1.153,1.889,2.213,0
0.0,0,0,1,0,1.99042642,132.71317,2454965.713,0.0,,0.067,3.083,,133.8,0.010627,0.59978,1.17,0.0317,89.23,1539.0,1327.48,5.008,0.0,0.0,0.3032,0.3147,4.078824,21.940441,25.3,2,672.0,1.0,0.882,,,6198.0,4.464,-0.16,1.005,1.072,,292.60025,37.832069,14.349,14.769,14.301,14.17,14.1,13.276,12.992,12.931,0.0,19.506867,37.8306,7.87,-5.3,-0.001114,0.000668,3.67,-3.05,4.77,3.62,-3.03,4.72,0
0.0,0,1,1,0,67.230028,171.7451,2455004.745,0.0,,0.938,25.01,,379.1,0.02202,0.00246,2.44,0.3222,83.57,482.0,12.79,8.38,0.0,0.0,0.3058,0.3071,8.811019,18.798174,39.5,1,21.0,1.0,0.0261,,,6157.0,4.418,-0.3,1.016,0.985,,296.4201,42.936989,14.548,14.996,14.509,14.355,14.273,13.401,13.136,13.055,0.0,19.761591,42.95505,9.87,65.02,-0.00325,-0.02164,1.403,7.66,7.79,1.46,7.72,7.857,0
0.0,0,0,0,1,0.805259637,132.100758,2454965.101,0.0,,0.332,0.9779,,341.8,0.017291,6.56755,1.93,0.0174,86.87,2115.0,4732.34,6.08,0.0,0.0,0.3032,0.3147,4.0836368,33.150772,50.2,1,1652.0,1.0,0.9326,,,6257.0,4.454,-0.18,1.022,1.079,,290.12604,41.59943,14.633,15.036,14.571,14.46,14.392,13.484,13.168,13.125,0.0,19.3417947,41.600966,2.37,5.53,-0.000289,-0.000519,0.101,0.386,0.399,1.428,5.912,6.082,0
0.0,0,1,1,1,75.3787816,167.10798,2455000.108,0.0,,0.046,5.268,,387.7,0.017463,4.56797,1.6,0.3235,89.98,360.0,3.97,111.1,0.0,0.0,0.1496,0.5746,23.631887,32.201725,30.1,2,16.0,1.0,0.7521,,,5061.0,4.488,0.1,0.841,0.793,,297.63519,41.641869,12.218,12.893,12.132,11.929,11.845,10.771,10.386,10.279,,19.8399399,41.638926,-97.1,-10.6,,0.00518,,,,,,,0
0.0,0,0,1,0,2.464160779,131.92201,2454964.922,0.0,,1.169,2.427,,116.7,0.179594,0.01505,36.93,0.0344,46.24,1709.0,2018.62,1.69,0.0,0.0,0.2194,0.4735,4.422312,18.558928,27.3,1,542.0,1.0,0.0612,,,5238.0,3.84,-0.32,1.883,0.894,,292.6597,42.272831,13.145,13.826,13.11,12.853,12.73,11.66,11.215,11.132,0.0,19.510212,42.29125,-17.34,66.3,0.001706,-0.006517,-3.463,8.926,9.574,-3.457,8.783,9.439,0
0.0,1,0,1,1,0.566781152,131.85715,2454964.857,0.0,,0.427,3.995,,133.4,0.010672,0.10849,0.54,0.0104,69.61,1090.0,337.1,1.226,0.0,0.0,0.426,0.2631,3.0745935,11.191967,24.9,1,2012.0,1.0,0.9735,,,3725.0,4.787,-0.2,0.46,0.473,,291.60602,42.70372,15.742,17.226,15.835,15.106,14.721,13.472,12.81,12.625,0.419,19.440411,42.70386,0.3,0.5,-3.1e-05,-5.6e-05,-1.97,-1.64,2.56,-1.96,-1.77,2.64,0
0.91,0,0,0,0,13.0267964,139.14777,2454972.148,0.0,,0.93,0.785,,356.6,0.022538,17.54038,2.08,0.1025,89.01,643.0,40.51,54.0,0.0,0.0,0.1451,0.582,3.0285103,11.733149,11.4,2,100.0,2.0,0.7395,,,5083.0,4.512,0.22,0.844,0.844,,297.57712,40.02771,13.336,14.063,13.257,13.025,12.909,11.882,11.457,11.289,0.133,19.838503,40.02769,1.18,-0.06,-0.00031,-4e-05,0.47,0.08,0.48,0.63,0.02,0.63,1
0.0,0,1,0,0,4.93129874,134.82009,2454967.82,0.0,,1.224,1.8626,,676.1,0.251798,0.12502,21.42,0.0507,76.99,944.0,187.36,5.44,0.0,0.0,0.2665,0.398,5.0264544,27.423042,31.7,1,228.0,1.0,0.3402,,,5457.0,4.508,-0.56,0.779,0.712,,291.76056,42.92392,15.535,16.135,15.498,15.277,15.117,14.099,13.594,13.455,0.002,19.45069,42.92382,-0.51,-0.35,4e-05,0.00053,0.21,-0.34,0.4,0.2,-0.07,0.21,0
0.0,0,1,1,0,5.59187448,132.87618,2454965.876,0.0,,0.82,1.6782,,236.4,0.016357,2.17522,104.18,0.0757,86.93,4793.0,124810.93,15.32,0.0,0.0,0.0029,0.7963,5.1509504,25.076906,31.9,1,189.0,1.0,0.4412,,,3915.0,1.173,0.02,58.325,1.846,,295.29874,38.930496,13.627,14.852,13.608,13.101,,10.894,10.087,9.847,0.0,19.686634,38.9306,2.21,0.36,-0.0005,-0.00011,2.66,1.07,2.87,2.75,1.05,2.94,0
1.0,0,1,0,0,1.88665445,132.3531,2454965.353,0.0,,1.269,1.343,,2098.0,0.321214,0.37904,43.81,0.0299,72.18,1794.0,2453.86,4.15,0.0,0.0,0.3036,0.3098,4.7595673,16.91024,15.8,1,49.0,1.0,0.9984,,,6296.0,4.247,-0.36,1.249,1.005,,294.0282,46.201771,15.21,15.652,15.193,15.021,14.952,14.104,13.774,13.765,0.0,19.601845,46.20166,-1.3,-0.41,0.00217,0.00072,-0.072,-0.067,0.099,-0.262,-0.439,0.512,0
0.0,0,0,1,0,14.53682228,132.36831,2454965.368,0.0,,1.068,3.195,,1032.3,0.114404,0.12412,73.15,0.1094,84.51,1596.0,1534.06,11.15,0.0,0.0,0.2016,0.5023,6.5506773,22.852627,40.8,1,70.0,1.0,0.7633,,,4946.0,2.819,-0.64,5.855,0.824,,294.31287,40.319721,12.93,13.766,12.896,12.572,12.373,11.235,10.701,10.597,0.0,19.6208131,40.31958,-1.85,-0.5,0.00178,0.00045,-1.924,-0.387,1.963,-1.896,-0.428,1.943,0
0.0,0,0,1,1,1.72853003,131.80572,2454964.806,0.0,,0.776,3.819,,99.1,0.00996,0.08712,2.43,0.0315,71.11,2492.0,9100.75,2.4,0.0,0.0,0.3088,0.2774,3.4057453,18.389515,24.0,1,626.0,1.0,0.0,,,6701.0,3.882,-0.4,2.237,1.392,,295.50217,40.409943,13.597,12.638,13.837,13.36,,13.468,13.194,13.178,0.0,19.700058,40.40885,-3.57,-3.96,0.000256,0.000333,-6.51,-4.49,7.9,-6.4,-4.95,8.09,0
0.495,0,1,1,0,2.19068738,132.01727,2454965.017,0.0,,0.594,4.41,,66.3,0.00777,0.12725,1.68,0.0364,79.24,2017.0,3913.33,3.18,0.0,0.0,0.305,0.3201,3.6893404,21.233849,44.1,1,611.0,1.0,0.7998,,,6208.0,3.973,-0.02,1.975,1.337,,295.05322,50.34774,12.521,12.881,12.455,12.367,12.339,11.418,11.157,11.141,0.0,19.67024,50.34687,0.88,-3.12,-3.2e-05,0.000128,0.38,-3.1,3.2,0.55,-3.1,3.1,0
,1,0,0,0,372.16478,233.7717,2455066.772,0.0,,0.7967,11.288,,2074.0,0.046078,0.68001,5.68,1.0793,89.95,279.0,1.44,170.8,0.0,0.0,0.3014,0.3418,,,23.5,1,,,,,,6194.0,4.415,0.21,1.129,1.208,,286.54303,44.509621,15.823,16.28,15.762,15.627,15.579,14.779,14.322,14.24,,,,,,,,,,,,,,0
0.0,1,0,0,1,0.947730124,132.39338,2454965.393,0.0,,0.473,1.1171,,152.5,0.011822,4.19282,2.82,0.0248,85.35,3914.0,55681.21,5.84,0.0,0.0,0.2915,0.2099,6.0712924,9.405916,18.0,1,391.0,2.0,0.9407,,,9464.0,4.116,0.07,2.184,2.272,,290.74661,39.91103,9.072,8.918,9.123,9.323,9.477,8.929,8.988,8.96,0.0,19.38283,39.91433,-11.5,11.9,0.000287,-0.000288,-21.5,27.5,34.9,-23.6,31.2,39.1,0
0.982,0,0,0,0,234.240739,210.8122,2455043.812,0.0,,0.944,12.925,,464.1,0.025002,0.05861,3.41,0.7576,89.02,329.0,2.77,55.4,0.0,0.0,0.2555,0.4191,10.561778,19.096905,27.7,1,6.0,1.0,0.8034,,,5814.0,4.269,0.16,1.248,1.055,,286.94971,45.353828,13.685,14.045,13.599,13.531,13.521,12.67,12.434,12.352,0.003,19.129982,45.35349,0.01,-1.22,3e-05,0.00051,-0.61,0.1,0.62,-0.59,-0.02,0.59,1
0.146,1,0,0,0,341.01495,448.7233,2455281.723,0.0,,0.087,5.12,,386.0,0.017606,22.3835,1.72,0.9007,89.99,234.0,0.71,516.0,0.0,0.0,0.1959,0.5086,5.607081,7.394858,6.9,1,3.0,1.0,0.1884,,,5327.0,4.456,0.02,0.896,0.836,,283.92191,43.37075,14.122,14.755,14.055,13.85,13.749,12.749,12.355,12.269,0.508,18.92813,43.37102,0.1,1.0,1e-05,-0.00036,0.51,-0.24,0.56,0.66,-0.3,0.72,0
0.0,0,0,1,0,6.14631207,132.74983,2454965.75,0.0,,0.937,3.803,,891.1,0.033508,0.08171,4.79,0.0727,80.12,1260.0,594.72,5.46,0.0,0.0,0.3272,0.2758,11.064481,43.592884,20.3,1,217.0,1.0,0.477,,,6726.0,4.335,0.07,1.31,1.354,,298.29898,40.470329,15.05,15.38,14.992,14.909,14.838,14.048,13.87,13.86,0.0,19.8854003,40.455275,-49.26,-54.2,0.034,0.03708,-7.095,-6.529,9.642,-7.211,-6.705,9.847,0
0.0,0,1,1,0,27.36432337,143.46464,2454976.465,0.0,,1.273,3.545,,2282.5,0.326675,0.27362,39.49,0.1888,86.7,659.0,44.5,22.1,0.0,0.0,0.3022,0.3344,9.712358,40.305756,42.3,1,41.0,1.0,0.8733,,,6167.0,4.428,0.21,1.107,1.2,,299.18491,40.484371,15.244,15.712,15.161,15.043,14.96,14.122,13.899,13.79,0.0,19.945751,40.483703,3.74,-2.4,-0.00597,0.00094,5.38,-2.32,5.85,5.93,-2.84,6.57,0
0.001,0,0,1,0,10.26231992,133.20719,2454966.207,0.0,,0.945,3.568,,813.9,0.033623,0.14231,1.98,0.0755,84.14,509.0,15.89,9.25,0.0,0.0,0.1496,0.5738,5.858001,15.567653,17.3,1,132.0,1.0,0.79,,,4316.0,4.709,-0.72,0.54,0.543,,298.46799,40.516678,13.259,13.846,13.218,13.008,,14.466,13.66,13.277,0.0,19.898584,40.5234,29.45,24.21,-0.02532,-0.02125,8.58,6.39,10.7,8.814,6.162,10.755,0
0.0,0,1,1,1,1.519529227,132.55256,2454965.553,0.0,,0.866,5.1675,,8372.5,0.097397,0.04689,11.12,0.0271,61.04,1653.0,1766.31,1.7887,0.0,0.0,0.2826,0.3729,153.611,1109.2784,155.1,1,1499.0,1.0,-1.0,,,6033.0,4.46,0.21,1.046,1.153,,290.51465,40.693001,15.551,16.021,15.423,15.35,15.286,14.413,14.097,14.082,,,,,,,,,,,,,,0
0.0,0,1,0,0,6.487525901,137.625165,2454970.625,0.0,,1.199,2.4536,,20209.0,0.400824,1.42307,21.23,0.054,85.32,593.0,29.11,14.68,0.0,0.0,0.3253,0.3337,66.98769,556.3814,74.3,1,201.0,1.0,0.8281,,,4481.0,4.763,-1.48,0.485,0.498,,292.55685,40.638191,15.693,16.616,15.654,15.298,15.043,13.959,13.394,13.178,0.0,19.50378389,40.6381246,-0.303,-0.236,0.0,-0.0012,-0.016,-0.053,0.055,-0.192,-0.256,0.32,0
